bank,kind,skill,inst,e_src,demo_parse,seq_parse,provenance_episode,provenance_steps,transition,n_transitions,single_errand
R,individual,pickup_object_individual,593,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,594,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,595,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,596,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,597,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,598,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,599,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,600,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,601,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,602,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,603,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,604,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,605,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,606,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,607,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,608,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,609,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,610,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,611,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,612,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,613,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,614,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,615,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,616,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,617,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,618,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,619,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,620,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,621,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,622,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,623,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,624,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,625,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,626,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,627,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,628,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,629,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,630,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,631,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,632,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,633,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,634,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,635,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,636,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,637,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,638,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,639,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,640,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,641,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,642,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,643,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,644,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,645,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,646,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,647,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,648,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,649,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,650,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,651,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,652,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,653,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,654,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,655,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,656,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,657,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,658,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,659,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,660,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,661,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,662,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,663,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,664,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,665,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,666,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,667,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,668,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,669,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,670,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,671,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,672,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,673,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,674,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,675,agent_1_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,676,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,677,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,678,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,679,agent_1_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,680,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,681,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,682,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,683,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,684,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,685,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,686,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,687,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,688,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,689,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,690,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,691,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,692,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,693,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,694,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,695,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,696,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,697,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,698,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,699,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,700,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,701,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,702,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,703,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,704,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,705,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,706,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,707,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,708,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,709,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,710,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,711,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,712,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,713,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,714,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,715,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,716,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,717,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,718,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,719,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,720,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,721,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,722,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,723,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,724,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,725,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,726,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,727,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,728,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,729,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,730,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,731,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,732,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,733,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,734,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,735,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,736,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,737,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,738,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,739,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,740,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,741,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,742,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,743,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,744,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,745,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,746,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,747,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,748,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,749,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,750,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,751,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,752,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,753,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,754,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,755,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,756,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,757,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,758,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,759,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,760,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,761,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,762,agent_0_llm,0,0,0,0,0,0,1
R,individual,pickup_object_individual,763,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,764,agent_0_llm,0,1,0,0,0,0,0
R,individual,pickup_object_individual,765,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,766,agent_0_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,767,agent_1_llm,0,1,0,0,0,0,1
R,individual,pickup_object_individual,768,agent_1_llm,0,1,0,0,0,0,1
R,individual,place_object_individual,0,agent_0_llm,0,1,0,0,1,3,0
R,individual,place_object_individual,1,agent_1_llm,0,1,0,0,1,2,0
R,individual,place_object_individual,2,agent_1_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,3,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,4,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,5,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,6,agent_1_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,7,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,8,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,9,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,10,agent_1_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,11,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,12,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,13,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,14,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,15,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,16,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,17,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,18,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,19,agent_0_llm,0,1,0,0,1,2,0
R,individual,place_object_individual,20,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,21,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,22,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,23,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,24,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,25,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,26,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,27,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,28,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,29,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,30,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,31,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,32,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,33,agent_0_llm,0,1,0,0,1,2,0
R,individual,place_object_individual,34,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,35,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,36,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,37,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,38,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,39,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,40,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,41,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,42,agent_1_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,43,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,44,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,45,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,46,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,47,agent_1_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,48,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,49,agent_1_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,50,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,51,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,52,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,53,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,54,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,55,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,56,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,57,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,58,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,59,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,60,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,61,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,62,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,63,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,64,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,65,agent_0_llm,0,1,0,0,0,0,1
R,individual,place_object_individual,66,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,67,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,68,agent_0_llm,0,1,0,0,1,2,0
R,individual,place_object_individual,69,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,70,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,71,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,72,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,73,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,74,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,75,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,76,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,77,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,78,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,79,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,80,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,81,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,82,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,83,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,84,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,85,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,86,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,87,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,88,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,89,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,90,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,91,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,92,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,93,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,94,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,95,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,96,agent_1_llm,0,1,0,0,0,0,1
R,individual,place_object_individual,97,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,98,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,99,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,100,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,101,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,102,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,103,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,104,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,105,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,106,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,107,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,108,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,109,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,110,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,111,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_individual,112,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_individual,113,agent_1_llm,0,0,0,0,0,0,1
