index,subgoal_position,predicted_subgoal,predicted_primitive_kind,matched_skill_name,injected_instance_ids,injected_unit_kinds,retrieval_hit,channel
864,0,observe_table_for_apple_and_banana,,check_table_fruits,"[""2444:0""]","[""fetch"",""state_change""]",,instance
864,1,check_if_apple_is_missing,state_change,fetch_apple_from_cabinet,"[""5944:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",False,instance
864,2,check_if_banana_is_missing,state_change,fetch_banana,"[""5740:2"",""1923:2""]","[""multi_object_sequence"",""relocate""]",False,instance
864,3,fetch_missing_apple_from_cabinet,fetch,fetch_apple_from_cabinet,[],[],False,instance
864,4,fetch_missing_banana_from_kitchen_work_area,fetch,fetch_banana,"[""2411:2"",""2782:2""]","[""multi_object_sequence"",""relocate""]",False,instance
869,0,pick_apple_0_from_kitchen_work_area,fetch,fetch_fruit_from_cabinet,[],[],False,instance
869,1,place_apple_0_in_cabinet_1,relocate,fetch_apple_from_cabinet,[],[],False,instance
869,2,pick_scissors_1_from_kitchen_work_area,fetch,cut_with_knife,[],[],False,instance
869,3,place_scissors_1_in_cabinet_1,relocate,place_objects_in_cabinet,"[""2681:3"",""1640:3""]","[""multi_object_sequence"",""relocate""]",True,instance
872,0,find_banana_1,fetch,fetch_banana,"[""5740:2"",""5046:2""]","[""multi_object_sequence"",""relocate""]",False,instance
872,1,find_banana_2,fetch,fetch_banana,"[""1923:2"",""2411:2""]","[""multi_object_sequence"",""relocate""]",False,instance
872,2,find_apple_0,fetch,fetch_apple,"[""2839:1"",""5841:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",True,instance
872,3,find_apple_1,fetch,fetch_apple,[],[],False,instance
872,4,pick_up_banana_1,fetch,fetch_banana,[],[],False,instance
872,5,pick_up_banana_2,fetch,fetch_banana,[],[],False,instance
872,6,pick_up_apple_0,fetch,fetch_apple,[],[],False,instance
872,7,pick_up_apple_1,fetch,fetch_apple,[],[],False,instance
872,8,place_banana_on_table,relocate,place_fruit_on_table,[],[],False,instance
872,9,place_apple_on_table,relocate,place_apple_on_table,[],[],False,instance
874,0,get_peach_1,fetch,fetch_peach,[],[],False,instance
874,1,place_peach_on_wooden_cutting_board_2,relocate,place_peach_on_table,[],[],False,instance
874,2,get_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,instance
874,3,slice_peach_with_knife,state_change,fetch_peach_from_cabinet,[],[],False,instance
879,0,get_knife_0_from_kitchen_work_area,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,instance
879,1,get_pear_1_from_kitchen_work_area,fetch,fetch_pear_from_cabinet,[],[],False,instance
879,2,place_pear_1_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,instance
879,3,slice_pear_1_with_knife_0,state_change,cut_with_knife,[],[],False,instance
881,0,get_peach_1_to_wooden_cutting_board_2,fetch,place_peach_on_table,[],[],False,instance
881,1,get_knife_0_to_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,instance
881,2,cut_peach_1_with_knife_0,state_change,cut_with_knife,[],[],False,instance
885,0,pick_tomato_0,fetch,place_tomato,[],[],False,instance
885,1,place_tomato_in_bowl_2,relocate,place_tomato,[],[],False,instance
885,2,pick_bread_1,fetch,place_bread,[],[],False,instance
885,3,place_bread_in_bowl_2,relocate,place_bread_on_bowl,[],[],False,instance
887,0,move_cooling_fan_to_kitchen_island_area,relocate,place_plate_on_kitchen_island,[],[],False,instance
890,0,get_peach_1,fetch,fetch_peach,[],[],False,instance
890,1,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,instance
890,2,place_peach_on_wooden_cutting_board,relocate,place_peach_on_table,[],[],False,instance
890,3,get_knife_0,fetch,cut_with_knife,[],[],False,instance
890,4,carve_peach_with_knife,,place_peach_on_table,[],[],,instance
897,0,fetch_plate_0_from_kitchen_work_area,fetch,place_plate_on_kitchen_island,"[""2240:0"",""1484:1""]","[""fetch"",""relocate"",""state_change""]",True,instance
897,1,place_plate_0_on_kitchen_island_area,relocate,place_plate_on_kitchen_island,[],[],False,instance
897,2,fetch_tomato_1_from_cabinet,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,instance
897,3,put_tomato_1_into_plate_0,relocate,load_tomato_into_plate,"[""2240:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,instance
899,0,move_to_plate_0,,place_on_plate,[],[],,instance
899,1,pick_plate_0,fetch,place_plate,[],[],False,instance
899,2,move_to_kitchen_work_area,,move_to_cabinet,[],[],,instance
899,3,place_plate_0,relocate,place_plate,[],[],False,instance
901,0,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,instance
901,1,move_to_kitchen_work_area,,move_to_cabinet,[],[],,instance
901,2,move_to_wooden_cutting_board_2,,move_to_cabinet,[],[],,instance
901,3,cut_peach_with_knife,state_change,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",True,instance
903,0,pick_bread_0,fetch,place_bread,[],[],False,instance
903,1,place_bread_0_in_cabinet_1,relocate,fetch_bread_from_cabinet,[],[],False,instance
903,2,pick_spoon_1,fetch,place_spoon,[],[],False,instance
903,3,place_spoon_1_in_cabinet_1,relocate,place_spoon,[],[],False,instance
907,0,move_to_kettle_0,,move_to,[],[],,instance
907,1,pick_kettle_0,fetch,cardboardbox_spoon,[],[],False,instance
907,2,move_to_kitchen_work_area,,move_to_cabinet,[],[],,instance
907,3,place_kettle_0,relocate,place_spoon,[],[],False,instance
910,0,pick_apple_0_from_kitchen_work_area,fetch,fetch_fruit_from_cabinet,[],[],False,instance
910,1,pick_scissors_1_from_kitchen_work_area,fetch,cut_with_knife,[],[],False,instance
910,2,store_apple_0_in_cabinet_1,relocate,fetch_apple_from_cabinet,[],[],False,instance
910,3,store_scissors_1_in_cabinet_1,relocate,cut_with_knife,[],[],False,instance
921,0,find_meat_0,fetch,fetch_tomato,[],[],False,instance
921,1,find_green_peas_1,fetch,fetch_tomato,[],[],False,instance
921,2,find_plate_2,fetch,place_plate,[],[],False,instance
921,3,place_meat_on_plate,relocate,place_on_plate,[],[],False,instance
921,4,place_green_peas_on_plate,relocate,place_on_plate,[],[],False,instance
923,0,position_bowl_on_kitchen_island_area,,place_plate_on_kitchen_island,"[""1484:1"",""2240:0""]","[""fetch"",""relocate"",""state_change""]",,instance
923,1,retrieve_apple_from_cabinet,fetch,fetch_apple_from_cabinet,[],[],False,instance
923,2,place_apple_in_bowl,relocate,place_apple_on_table,[],[],False,instance
924,0,freshen_tomato_0,,fetch_tomato,[],[],,instance
924,1,drop_tomato_0_in_bowl,,fetch_tomato_from_cabinet,[],[],,instance
935,0,find_absent_fruit,fetch,check_fruit_location,"[""1949:0"",""2864:0""]","[""fetch"",""state_change""]",True,instance
935,1,go_to_fruit_location,,check_fruit_location,"[""3074:0"",""4173:0""]","[""fetch"",""state_change""]",,instance
935,2,pick_up_fruit,fetch,fetch_and_place_fruit,"[""6467:1"",""646:1""]","[""relocate""]",False,instance
935,3,go_to_table,,move_to_table,[],[],,instance
935,4,place_fruit_on_table,relocate,place_fruit_on_table,[],[],False,instance
937,0,check_table_for_peach,state_change,check_table_fruits,"[""2444:0""]","[""fetch"",""state_change""]",True,instance
937,1,check_table_for_tomato,state_change,check_table_fruits,[],[],False,instance
937,2,retrieve_missing_peach,fetch,fetch_peach_from_cabinet,"[""277:1"",""5935:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",True,instance
937,3,retrieve_missing_tomato,fetch,fetch_tomato_from_cabinet,[],[],False,instance
937,4,check_cabinet_for_peach,state_change,fetch_peach_from_cabinet,"[""656:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",False,instance
937,5,check_cabinet_for_tomato,state_change,fetch_tomato_from_cabinet,[],[],False,instance
946,0,get_apple_from_kitchen_work_area,fetch,fetch_apple_from_cabinet,[],[],False,instance
946,1,move_to_sink,,move_to,[],[],,instance
946,2,wash_apple,state_change,inspect_fruits,[],[],False,instance
946,3,move_to_plate,,place_on_plate,[],[],,instance
946,4,place_apple_on_plate,relocate,place_apple_on_table,[],[],False,instance
953,0,find_banana_0,fetch,fetch_banana,"[""5169:1""]","[""fetch"",""open_container_then_retrieve""]",True,instance
953,1,take_banana_0_from_cabinet,fetch,fetch_fruit_from_cabinet,[],[],False,instance
953,2,place_banana_0_on_plate_2,relocate,place_banana,[],[],False,instance
960,0,get_pear_1,fetch,fetch_pear,[],[],False,instance
960,1,get_knife_0,fetch,cut_with_knife,[],[],False,instance
960,2,slice_pear_1,state_change,place_pear,[],[],False,instance
960,3,get_tomato_2,fetch,fetch_tomato,[],[],False,instance
960,4,slice_tomato_2,state_change,place_tomato,[],[],False,instance
965,0,check_table_for_apple,state_change,place_apple_on_table,"[""2839:2"",""5841:2""]","[""multi_object_sequence"",""relocate""]",False,instance
965,1,check_table_for_banana,state_change,check_table_fruits,"[""2444:0""]","[""fetch"",""state_change""]",True,instance
965,2,retrieve_missing_apple,fetch,fetch_apple_from_cabinet,"[""5944:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",True,instance
965,3,retrieve_missing_banana,fetch,fetch_banana,"[""5740:2"",""5046:2""]","[""multi_object_sequence"",""relocate""]",False,instance
965,4,place_apple_on_table,relocate,place_apple_on_table,[],[],False,instance
965,5,place_banana_on_table,relocate,place_fruit_on_table,[],[],False,instance
977,0,pick_pear_1,fetch,place_pear,[],[],False,instance
977,1,place_pear_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,instance
977,2,pick_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,instance
977,3,cut_pear_with_knife,state_change,cut_with_knife,[],[],False,instance
979,0,pick_pear_1,fetch,place_pear,[],[],False,instance
979,1,place_pear_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,instance
979,2,pick_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,instance
979,3,carve_pear_with_knife,,cut_with_knife,[],[],,instance
984,0,find_peach_0,fetch,fetch_peach,[],[],False,instance
984,1,find_fork_1,fetch,fetch_banana,[],[],False,instance
984,2,place_peach_in_cabinet,relocate,fetch_peach_from_cabinet,[],[],False,instance
984,3,place_fork_in_cabinet,relocate,place_objects_in_cabinet,"[""1944:3"",""3497:3""]","[""multi_object_sequence"",""relocate""]",True,instance
990,0,get_tomato_0_from_kitchen_work_area,fetch,fetch_tomato_from_cabinet,[],[],False,instance
990,1,move_to_sink_1,,move_to_destination,"[""2015:1"",""2015:4""]","[""relocate""]",,instance
990,2,wash_tomato_0,state_change,place_tomato,[],[],False,instance
990,3,move_to_bowl_0,,place_bowl,[],[],,instance
990,4,place_tomato_0_in_bowl_0,relocate,load_tomato_into_plate,[],[],False,instance
994,0,check_bread_presence,state_change,fetch_bread,[],[],False,instance
994,1,check_bowl_presence,state_change,place_bowl,[],[],False,instance
994,2,check_cabinet_for_bread,state_change,fetch_bread_from_cabinet,[],[],False,instance
994,3,pick_bread,fetch,place_bread,[],[],False,instance
994,4,place_bread_on_bowl,relocate,place_bread_on_bowl,[],[],False,instance
995,0,find_bread_0,fetch,fetch_bread,[],[],False,instance
995,1,find_apple_0,fetch,fetch_apple,[],[],False,instance
995,2,find_plate_0,fetch,place_plate,[],[],False,instance
995,3,place_bread_on_plate,relocate,place_bread_on_bowl,[],[],False,instance
995,4,place_apple_on_plate,relocate,place_apple_on_table,[],[],False,instance
1003,0,go_to_kitchen_work_area,,navigate_to_kitchen_island,[],[],,instance
1003,1,pick_apple_0,fetch,fetch_apple,[],[],False,instance
1003,2,go_to_sink_1,,navigate_to_kitchen_island,[],[],,instance
1003,3,rinse_apple_0,,fetch_apple,[],[],,instance
1003,4,go_to_plate_0,,place_on_plate,[],[],,instance
1003,5,place_apple_0_on_plate_0,relocate,place_apple_on_table,[],[],False,instance
1016,0,inspect_table_for_peach,state_change,place_peach_on_table,"[""277:2"",""5935:2""]","[""multi_object_sequence"",""relocate""]",False,instance
1016,1,inspect_table_for_tomato,state_change,inspect_table,"[""1976:0"",""4409:0""]","[""fetch"",""state_change""]",True,instance
1016,2,find_missing_peach,fetch,fetch_peach_from_cabinet,"[""277:1"",""5935:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",True,instance
1016,3,find_missing_tomato,fetch,fetch_tomato_from_cabinet,[],[],False,instance
1016,4,retrieve_peach_from_location,fetch,fetch_peach_from_cabinet,[],[],False,instance
1016,5,retrieve_tomato_from_location,fetch,fetch_tomato_from_cabinet,[],[],False,instance
1016,6,place_peach_on_table,relocate,place_peach_on_table,[],[],False,instance
1016,7,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,instance
1020,0,pick_bread_0,fetch,place_bread,[],[],False,instance
1020,1,pick_spoon_1,fetch,place_spoon,[],[],False,instance
1020,2,move_to_cabinet_2,,move_to_cabinet,"[""3487:1"",""6042:1""]",[],,instance
1020,3,store_bread_0_in_cabinet_2,relocate,fetch_bread_from_cabinet,[],[],False,instance
1020,4,store_spoon_1_in_cabinet_2,relocate,place_spoon,[],[],False,instance
1023,0,pick_fork_0,fetch,place_spoon,[],[],False,instance
1023,1,place_fork_0_on_kitchen_island_area,relocate,place_plate_on_kitchen_island,[],[],False,instance
1025,0,inspect_table_for_apple,state_change,inspect_table,"[""3147:0"",""3447:0""]","[""fetch"",""state_change""]",True,instance
1025,1,inspect_table_for_banana,state_change,check_table_fruits,"[""2444:0""]","[""fetch"",""state_change""]",True,instance
1025,2,find_missing_fruit,fetch,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",True,instance
1025,3,retrieve_missing_fruit,fetch,fetch_missing_fruit,[],[],False,instance
1027,0,transport_apple_to_wooden_cutting_board,,place_apple_on_table,[],[],,instance
1027,1,transport_banana_to_wooden_cutting_board,,load_banana,[],[],,instance
1027,2,slice_apple_with_knife,state_change,cut_with_knife,[],[],False,instance
1027,3,slice_banana_with_knife,state_change,cut_with_knife,[],[],False,instance
1035,0,inspect_table,state_change,inspect_table,"[""4051:0"",""4617:0""]","[""fetch"",""state_change""]",True,instance
1035,1,check_for_peach,state_change,fetch_peach,"[""4051:1"",""4617:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",False,instance
1035,2,check_for_tomato,state_change,fetch_tomato_from_cabinet,[],[],False,instance
1035,3,fetch_peach_if_missing,fetch,fetch_peach,"[""6259:1"",""6802:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",True,instance
1035,4,fetch_tomato_if_missing,fetch,fetch_tomato,[],[],False,instance
1037,0,position_bowl_on_kitchen_work_area,,place_bowl,"[""4764:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,instance
1037,1,retrieve_tomato_from_cabinet,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,instance
1037,2,place_tomato_in_bowl,relocate,load_tomato_into_plate,"[""2240:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,instance
1038,0,move_to_kettle_0,,move_to,[],[],,instance
1038,1,pick_kettle_0,fetch,cardboardbox_spoon,[],[],False,instance
1038,2,move_to_rack,,move_to,[],[],,instance
1038,3,place_kettle_0,relocate,place_spoon,[],[],False,instance
1051,0,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,instance
1051,1,get_pear_1,fetch,fetch_pear,[],[],False,instance
1051,2,place_pear_on_wooden_cutting_board,relocate,place_pear_on_table,[],[],False,instance
1051,3,get_knife_0,fetch,cut_with_knife,[],[],False,instance
1051,4,cut_pear_with_knife,state_change,cut_with_knife,[],[],False,instance
1052,0,clean_tomato_0,state_change,place_tomato,[],[],False,instance
1052,1,deliver_tomato_to_bowl,relocate,fetch_tomato_from_cabinet,[],[],False,instance
1053,0,move_to_kitchen_work_area,,move_to_cabinet,"[""5090:1"",""1192:1""]",[],,instance
1053,1,pick_apple_0,fetch,fetch_apple,[],[],False,instance
1053,2,pick_spoon_1,fetch,place_spoon,[],[],False,instance
1053,3,move_to_cabinet_1,,move_to_cabinet,"[""1766:1"",""3127:1""]",[],,instance
1053,4,place_apple_0_in_cabinet_1,relocate,fetch_apple_from_cabinet,[],[],False,instance
1053,5,place_spoon_1_in_cabinet_1,relocate,place_spoon,[],[],False,instance
1057,0,find_bread_0,fetch,fetch_bread,"[""2519:1"",""5838:1""]","[""fetch"",""open_container_then_retrieve""]",True,instance
1057,1,find_bread_1,fetch,fetch_bread,"[""5988:1"",""6118:1""]","[""fetch"",""open_container_then_retrieve""]",True,instance
1057,2,find_bread_2,fetch,fetch_bread,"[""3266:1"",""5679:1""]","[""fetch"",""open_container_then_retrieve""]",True,instance
1057,3,find_cabinet_1,fetch,check_cabinet,[],[],False,instance
1057,4,find_cabinet_2,fetch,check_cabinet,[],[],False,instance
1057,5,check_cabinet_for_bread,state_change,fetch_bread_from_cabinet,[],[],False,instance
1057,6,place_bread_on_bowl,relocate,place_bread_on_bowl,[],[],False,instance
1062,0,inspect_cabinet_1,state_change,inspect_cabinet,[],[],False,instance
1062,1,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,instance
1062,2,pick_apple_0,fetch,fetch_apple,[],[],False,instance
1062,3,move_to_kitchen_work_area,,move_to_cabinet,[],[],,instance
1062,4,place_apple_0_on_plate_2,relocate,place_apple_on_table,[],[],False,instance
1063,0,get_peach_1,fetch,fetch_peach,[],[],False,instance
1063,1,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,instance
