channel,index,test_full_signature,source_train_indices_before_token_trim,injected_whole_source_train_indices,partially_injected_source_train_indices,exemplar_count,pretrim_source_count,partially_injected_source_count,multi_unit_exemplar_count,covering_exemplar_count,has_covering_exemplar,maximum_grounded_plan_trigram_jaccard,flat_success,skill_success,flat_success_skill_failure
instance,1313,"{""object_count"":2,""ordered_units"":[""fetch(plate)"",""state_change(open,cabinet)"",""relocate(plate,kitchen work area)"",""fetch(apple)"",""open_container_then_retrieve(cabinet,apple)"",""relocate(apple,plate)"",""multi_object_sequence(2)""],""plan_length"":8}","[571,7037]",[571],[7037],1,2,1,1,1,True,1.0,False,False,False
instance,1318,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,plate)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1319,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,sink)"",""state_change(interact,sink)"",""fetch(apple)"",""check_then_act(sink,apple)"",""relocate(apple,plate)""],""plan_length"":11}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1326,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,rack)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1329,"{""object_count"":1,""ordered_units"":[""fetch(bottle)"",""relocate(bottle,kitchen work area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1341,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,sink)"",""state_change(interact,sink)"",""fetch(apple)"",""check_then_act(sink,apple)"",""relocate(apple,plate)""],""plan_length"":11}",[1037],[],[1037],0,1,1,0,0,False,0.0,False,False,False
instance,1342,"{""object_count"":2,""ordered_units"":[""fetch(tomato)"",""fetch(scissors)"",""state_change(open,cabinet)"",""relocate(tomato,cabinet)"",""relocate(scissors,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}",[791],[],[791],0,1,1,0,0,False,0.0,False,False,False
instance,1344,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,sink)"",""state_change(interact,sink)"",""fetch(tomato)"",""check_then_act(sink,tomato)"",""relocate(tomato,bowl)""],""plan_length"":11}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1345,"{""object_count"":2,""ordered_units"":[""fetch(plate)"",""state_change(open,cabinet)"",""relocate(plate,kitchen island area)"",""fetch(tomato)"",""open_container_then_retrieve(cabinet,tomato)"",""relocate(tomato,plate)"",""multi_object_sequence(2)""],""plan_length"":8}","[2240,4075]",[2240],[4075],1,2,1,1,0,False,0.0,False,False,False
instance,1346,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[161,1281]",[161],[1281],1,2,1,1,1,True,1.0,False,False,False
instance,1353,"{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""relocate(banana,table)"",""fetch(peach)"",""open_container_then_retrieve(cabinet,peach)"",""relocate(peach,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[952,1871,2251]","[952,1871]",[],2,3,0,2,1,True,1.0,False,False,False
instance,1357,"{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""fetch(tomato)"",""relocate(pear,wooden cutting board)"",""relocate(tomato,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1359,"{""object_count"":2,""ordered_units"":[""fetch(plate)"",""state_change(open,cabinet)"",""relocate(plate,kitchen work area)"",""fetch(tomato)"",""open_container_then_retrieve(cabinet,tomato)"",""relocate(tomato,plate)"",""multi_object_sequence(2)""],""plan_length"":8}","[649,4546]",[649],[4546],1,2,1,1,1,True,1.0,False,False,False
instance,1360,"{""object_count"":1,""ordered_units"":[""fetch(meat)"",""relocate(meat,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1365,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[652],[],[652],0,1,1,0,0,False,0.0,False,False,False
instance,1367,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,sink)"",""state_change(interact,sink)"",""fetch(pear)"",""check_then_act(sink,pear)"",""relocate(pear,bowl)""],""plan_length"":11}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1371,"{""object_count"":0,""ordered_units"":[""state_change(interact,fridge)""],""plan_length"":2}","[399,435]",[399],[],1,2,0,0,1,True,1.0,True,True,False
instance,1381,"{""object_count"":1,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,bowl)""],""plan_length"":8}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1383,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[299],[],[299],0,1,1,0,0,False,0.0,False,False,False
instance,1387,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[101],[],[101],0,1,1,0,0,False,0.0,False,False,False
instance,1398,"{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""fetch(banana)"",""relocate(pear,wooden cutting board)"",""relocate(banana,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1401,"{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(plate)"",""relocate(bread,toaster)"",""relocate(plate,kitchen work area)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1403,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[105],[],[105],0,1,1,0,0,False,0.0,False,False,False
instance,1408,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[655,1438,1449,1937]","[655,1438,1449]",[],3,4,0,3,3,True,1.0,False,False,False
instance,1421,"{""object_count"":2,""ordered_units"":[""fetch(banana)"",""fetch(pumpkin)"",""relocate(banana,bowl)"",""relocate(pumpkin,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1429,"{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""relocate(banana,table)"",""fetch(pear)"",""open_container_then_retrieve(cabinet,pear)"",""relocate(pear,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[362,1897,2084]","[362,1897]",[],2,3,0,2,1,True,1.0,False,False,False
instance,1430,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,sink)"",""state_change(interact,sink)"",""fetch(apple)"",""check_then_act(sink,apple)"",""relocate(apple,bowl)""],""plan_length"":11}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1438,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,plate)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1444,"{""object_count"":2,""ordered_units"":[""fetch(pumpkin)"",""fetch(knife)"",""state_change(open,cabinet)"",""relocate(pumpkin,cabinet)"",""relocate(knife,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[3319,5509]",[3319],[],1,2,0,1,1,True,0.42857142857142855,False,False,False
instance,1445,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}","[233,449,608]","[233,449]",[],2,3,0,2,2,True,1.0,False,False,False
instance,1447,"{""object_count"":2,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""state_change(open,cabinet)"",""relocate(peach,cabinet)"",""relocate(knife,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[4242,6552]",[4242],[6552],1,2,1,1,0,False,0.0,False,False,False
instance,1454,"{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,kitchen work area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1460,"{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(tomato)"",""relocate(tomato,table)"",""fetch(peach)"",""open_container_then_retrieve(cabinet,peach)"",""relocate(peach,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[277,656,2272]","[277,656]",[],2,3,0,2,2,True,1.0,False,False,False
instance,1462,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,rack)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1467,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R3)"",""fetch(pumpkin)"",""relocate(pumpkin,cardboardbox)"",""state_change(push,cardboardbox,R2)"",""fetch(pumpkin)"",""relocate(pumpkin,sink)""],""plan_length"":7}","[2021,2810]",[2021],[2810],1,2,1,1,1,True,1.0,False,False,False
instance,1469,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,sink)"",""state_change(interact,sink)"",""fetch(pear)"",""check_then_act(sink,pear)"",""relocate(pear,plate)""],""plan_length"":11}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1470,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[105],[],[105],0,1,1,0,0,False,0.0,False,False,False
instance,1474,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1477,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[518],[],[518],0,1,1,0,0,False,0.0,False,False,False
instance,1478,"{""object_count"":2,""ordered_units"":[""fetch(apple)"",""fetch(green peas)"",""relocate(apple,bowl)"",""relocate(green peas,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1480,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,bowl)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1482,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[1111,1927,3865,5147]","[1111,1927,3865]",[],3,4,0,3,3,True,1.0,False,False,False
instance,1484,"{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""fetch(banana)"",""relocate(apple,wooden cutting board)"",""relocate(banana,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1500,"{""object_count"":2,""ordered_units"":[""fetch(meat)"",""fetch(green peas)"",""relocate(meat,plate)"",""relocate(green peas,plate)"",""multi_object_sequence(2)""],""plan_length"":8}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1501,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,sink)"",""state_change(interact,sink)"",""fetch(pear)"",""check_then_act(sink,pear)"",""relocate(pear,plate)""],""plan_length"":11}",[1132],[],[1132],0,1,1,0,0,False,0.0,False,False,False
instance,1507,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[26],[],[26],0,1,1,0,0,False,0.0,False,False,False
instance,1509,"{""object_count"":2,""ordered_units"":[""fetch(plate)"",""state_change(open,cabinet)"",""relocate(plate,kitchen work area)"",""fetch(tomato)"",""open_container_then_retrieve(cabinet,tomato)"",""relocate(tomato,plate)"",""multi_object_sequence(2)""],""plan_length"":8}","[649,4546]",[649],[4546],1,2,1,1,1,True,1.0,False,False,False
instance,1510,"{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""state_change(open,cabinet)"",""relocate(knife,cabinet)"",""relocate(apple,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}",[4420],[],[4420],0,1,1,0,0,False,0.0,False,False,False
instance,1513,"{""object_count"":1,""ordered_units"":[""fetch(pizza)"",""relocate(pizza,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1531,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}","[1222,1231,2380]","[1222,1231]",[2380],2,3,1,2,2,True,1.0,True,True,False
instance,1539,"{""object_count"":2,""ordered_units"":[""fetch(pear)"",""fetch(tomato)"",""relocate(pear,bowl)"",""relocate(tomato,bowl)"",""multi_object_sequence(2)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,True,True,False
instance,1540,"{""object_count"":1,""ordered_units"":[""fetch(cup)"",""relocate(cup,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1544,"{""object_count"":1,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,plate)""],""plan_length"":8}","[158,1122]",[158],[],1,2,0,1,1,True,1.0,True,False,True
instance,1549,"{""object_count"":2,""ordered_units"":[""fetch(plate)"",""fetch(bread)"",""relocate(plate,kitchen work area)"",""relocate(bread,toaster)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1554,"{""object_count"":2,""ordered_units"":[""fetch(peach)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(peach,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[3056,3857]",[3056],[],1,2,0,1,1,True,1.0,False,False,False
instance,1558,"{""object_count"":1,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,plate)""],""plan_length"":8}","[180,254]",[180],[254],1,2,1,1,1,True,1.0,False,False,False
instance,1564,"{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1569,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""state_change(push,cardboardbox,R2)"",""relocate(apple,cardboardbox)"",""state_change(push,cardboardbox,R1)"",""fetch(apple)"",""relocate(apple,sink)""],""plan_length"":7}","[5216,4669]",[5216],[],1,2,0,1,1,True,1.0,False,False,False
instance,1570,"{""object_count"":2,""ordered_units"":[""fetch(fork)"",""fetch(apple)"",""state_change(open,cabinet)"",""relocate(fork,cabinet)"",""relocate(apple,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}",[3745],[],[3745],0,1,1,0,0,False,0.0,False,False,False
instance,1575,"{""object_count"":2,""ordered_units"":[""fetch(tomato)"",""fetch(green peas)"",""relocate(tomato,plate)"",""relocate(green peas,plate)"",""multi_object_sequence(2)""],""plan_length"":8}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1578,"{""object_count"":2,""ordered_units"":[""fetch(apple)"",""fetch(scissors)"",""state_change(open,cabinet)"",""relocate(apple,cabinet)"",""relocate(scissors,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[149,870]",[149],[870],1,2,1,1,0,False,0.25,False,False,False
instance,1579,"{""object_count"":2,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""fetch(tomato)"",""relocate(peach,wooden cutting board)"",""relocate(tomato,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1581,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,sink)"",""state_change(interact,sink)"",""fetch(pear)"",""check_then_act(sink,pear)"",""relocate(pear,plate)""],""plan_length"":11}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1582,"{""object_count"":1,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,plate)""],""plan_length"":8}","[158,1122]",[158],[],1,2,0,1,1,True,1.0,True,False,True
instance,1583,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[12],[],[12],0,1,1,0,0,False,0.0,False,False,False
instance,1589,"{""object_count"":2,""ordered_units"":[""fetch(plate)"",""fetch(bread)"",""relocate(plate,kitchen island area)"",""relocate(bread,toaster)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1594,"{""object_count"":2,""ordered_units"":[""fetch(pumpkin)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(pumpkin,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}",[699],[],[699],0,1,1,0,0,False,0.0,False,False,False
instance,1595,"{""object_count"":1,""ordered_units"":[""state_change(open,cabinet)"",""fetch(apple)"",""open_container_then_retrieve(cabinet,apple)"",""relocate(apple,plate)""],""plan_length"":8}","[751,3142]",[751],[],1,2,0,1,1,True,1.0,True,False,True
instance,1600,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(bread)"",""relocate(bowl,kitchen work area)"",""relocate(bread,toaster)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}",[],[],[],0,0,0,0,0,False,0.0,True,True,False
instance,1606,"{""object_count"":1,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,bowl)""],""plan_length"":8}","[1323,2399]",[1323],[],1,2,0,1,1,True,1.0,True,True,False
instance,1608,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,plate)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,1615,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}","[1366,2429,3587,3653]","[1366,2429,3587]",[],3,4,0,3,3,True,1.0,True,False,True
